Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot,AVG
166639,Bailey Sterner,30,SAI,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,6,0,0,0,"['1B,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
976308,Luis Gallegos,28,PAL,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,3,0,0,0,['SS'],2.092,757300.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
255350,Kevin Sims,27,VIS,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0,0,0,11,0,0,0,['1B'],0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
315024,Jorge Hoffman,26,COR,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,0,7,0,0,0,['1B'],1.061,745000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
1041970,Coby Milner,34,SIO,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,7,0,0,0,"['LF,3B,2B,CF']",8.037,13000000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
795644,Tyler Dana,30,VIS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,0,0,3,0,0,0,"['RF,LF']",4.124,3800000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
953866,Isaac Albies,35,CHE,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,7,0,0,0,"['LF,RF', 'RF,LF']",0.0,740000.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
854303,Aaron Altavilla,32,NEW,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0,2,0,0,0,"['2B,3B,1B,LF,SS']",1.17,766100.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
936160,Ron Baumann,25,WAT,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0,7,0,0,0,['1B'],1.032,760000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
382838,John Pennington,36,SHR,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,0,8,0,0,0,"['C,1B']",11.115,2500000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
92761,Mickey Rogers,34,PHO,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,9,0,0,0,"['2B,3B,SS,P,1B']",5.129,6300000.0,ACB,['PHO'],['ACB'],2025,0,0,0,0,100,Active,0,Phoenix,Stingray,0
790188,Jacob Crawford,33,TUS,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,5,0,0,0,"['1B,3B']",10.003,6500000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
172442,Ben Chargois,23,BOS,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,1,0,0,0,"['3B,2B']",0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
967978,Lawrence Walston,32,BET,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,7,0,0,0,['SS'],7.115,5000000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
862933,Jonny Andujar,35,SAI,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,4,0,0,0,['3B'],10.13,38571429.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
547304,Chadwick Cano,25,SIO,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,4,0,0,0,"['3B,LF,1B', '3B,LF', 'LF,1B']",0.142,740000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
106245,Austin Canha,32,SHR,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,12,0,0,0,"['C,P']",4.063,2730000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
225068,Leody Salazar,29,BOS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,1,0,0,0,"['CF,RF,LF']",1.114,750000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
217823,Kyle Petersen,35,MCH,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,3,0,0,0,"['C,P']",9.028,12150000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
993361,Daniel Walker,30,CHE,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,6,0,0,0,"['CF,LF,2B,1B,SS,RF,3B,P']",5.01,2000000.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
1012942,Jordan Gray,25,NEW,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0,0,4,0,0,0,"['LF,RF']",0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
206574,Ian Cabrera,26,CHE,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,6,0,0,0,"['RF,LF']",1.013,747000.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
169075,Lane Francis,36,SHR,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,13,0,0,0,"['1B,3B']",11.128,15000000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
866795,Nick Aguiar,35,MON,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,10,0,0,0,"['SS', '2B,SS', 'SS,2B']",9.046,850000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
24006,Colin Lazar,25,SAN,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,2,0,0,0,"['3B,RF,LF']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
180161,Brady Chaparro,25,COR,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,6,0,0,0,"['RF,C,LF,1B']",0.036,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
619760,Willy Hicks,26,TEM,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,0,1,0,0,0,"['CF,RF']",1.04,744300.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
526830,Eddie Baumann,30,RIV,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,"['2B,3B,1B,RF', '2B,RF,1B,3B', '3B,1B,RF,2B', '2B', '3B,1B,2B,RF']",4.129,4210000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
827362,Jhony Castillo,26,WAT,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,4,0,0,0,"['2B,3B,LF']",0.0,740000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
692918,Tom Bloss,27,RIV,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,6,0,0,0,['RF'],5.159,17000000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
702574,Noelvi Smith,28,GAS,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,2,0,0,0,"['SS,3B,CF,RF,2B,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
202657,AJ Ober,26,HEN,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,8,0,0,0,"['C,1B']",0.0,740000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
558255,Jon Wall,28,WAT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,5,0,0,0,"['2B,SS,1B,3B,RF,LF,CF']",1.083,740000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
443469,Sean Laureano,23,SEB,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,7,0,0,0,"['1B,C']",0.069,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
869276,Jordan Murphy,32,MCH,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,8,0,0,0,"['RF,LF,CF', 'LF,RF,CF', 'CF,LF,RF']",5.147,4000000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
87737,Jack Vierling,25,VIS,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,10,0,0,0,"['3B,1B,2B']",0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
877261,Keaton Nootbaar,24,SAN,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,10,0,0,0,"['SS,2B']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
263439,Santiago Kiermaier,28,SHR,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,7,0,0,0,['CF'],4.06,5500000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
1015064,Griffin Hill,27,BET,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,3,0,0,0,"['LF,RF,CF', 'RF,LF', 'LF,CF,RF']",0.077,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
354943,Darell Cruz,21,MCH,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,1,0,0,0,"['2B,SS']",0.0,740000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
231770,Trevor Brasier,30,MCH,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,5,0,0,0,"['2B,SS,CF']",4.0,2700000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
203393,Elieser Cabrera,34,JOL,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3,0,0,0,"['RF,LF,CF']",6.153,1700000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
505061,Blake Strider,23,GAS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,4,0,0,0,"['RF,1B,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
485481,Yariel Medina,29,SHR,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,4,0,0,0,"['RF,LF']",3.049,1350000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
348740,J.D. Pauley,31,WES,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0,0,6,0,0,0,"['RF,LF,1B']",2.168,1380000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
887216,Joey Clase,25,BET,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,0,0,4,0,0,0,"['3B,2B', '2B']",0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
420939,Travis Whitcomb,27,YON,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,6,0,0,0,"['RF,LF']",0.087,743700.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
684352,Dallas Salazar,27,JOL,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,1,0,0,0,['3B'],1.027,756000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
814947,Anthony Tinoco,32,POR,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0,2,0,0,0,"['C,P']",3.12,850000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
425796,J.D. Walls,30,SOU,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,7,0,0,0,"['2B,P,SS', '2B,P,3B,SS', '2B,3B,SS,P', '2B,3B']",4.159,1100000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
724110,Brett Robles,28,SEB,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5,0,0,0,"['LF,RF,CF']",0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
271896,Logan Carlson,30,SAI,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,3,0,0,0,['C'],2.038,770000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
392846,Adley Davis,26,SOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,0,0,2,0,0,0,"['SS,2B,3B']",0.0,740000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
791229,Chase Encarnacion-Strand,24,PHO,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,6,0,0,0,"['SS,3B,2B']",0.0,740000.0,ACB,['PHO'],['ACB'],2025,0,0,0,0,100,Active,0,Phoenix,Stingray,0
511832,Hunter Solano,24,COR,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,4,0,0,0,"['LF,RF,CF']",0.0,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
143687,Adrián Story,26,BET,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,2,0,0,0,"['CF,LF,RF', 'CF', 'RF']",2.031,760500.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
649555,Valente Bell,27,PHO,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,6,0,0,0,"['LF,1B,RF']",2.141,1350000.0,ACB,['PHO'],['ACB'],2025,0,0,0,0,100,Active,0,Phoenix,Stingray,0
777190,Cody Stallings,26,SHR,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,4,0,0,0,"['1B,C']",0.0,740000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
961359,Evan Murphy,23,HEN,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,5,0,0,0,['RF'],0.149,747450.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
697593,Jorge Verlander,21,PAL,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,4,0,0,0,"['3B,1B']",0.01,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
121086,Alexander Laureano,33,LAS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,2,0,0,0,"['1B,3B,RF,2B,LF,P']",3.058,2725000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
169052,Gus Steele,29,BET,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,2,0,0,0,"['CF,LF,RF', 'LF,CF', 'RF,CF,LF', 'CF,LF']",0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
353284,Jake Barger,25,WES,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,3,0,0,0,['3B'],1.022,750000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
800998,Tobias Devers,26,CHE,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,5,0,0,0,"['2B,3B,1B,LF,P']",0.031,741900.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
20504,Brendan Elder,23,GAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,0,2,0,0,0,"['CF,LF,RF,3B,2B']",0.0,740000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
945766,Luis Senzel,24,VIS,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,3,0,0,0,"['3B,2B', '3B']",0.042,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
604821,Jeff Pérez,35,BOS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,2,0,0,0,"['RF,LF']",1.127,750000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
1004603,Trevor Neris,22,JOL,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,1,0,0,0,"['LF,RF,CF']",0.024,745000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
436389,Austin Busch,25,GAS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,4,0,0,0,"['3B,SS,2B,1B,CF,LF,RF']",1.019,744100.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
472670,Emilio Cobb,31,COR,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,6,0,0,0,"['LF,CF,RF']",0.0,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
851985,Luke Bethancourt,26,TUS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,2,0,0,0,['CF'],0.0,8250000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
582582,Daniel Wendzel,30,WAT,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,0,0,6,0,0,0,['C'],4.027,1500000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
667864,Jared Sands,29,SOU,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,5,0,0,0,"['1B,RF,LF,P']",2.091,740000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
911160,Max Mlodzinski,39,HEN,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,3,0,0,0,"['1B,2B,3B']",11.145,5500000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
54691,Kyle Montgomery,27,SEB,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,0,2,0,0,0,['C'],0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
170165,Anthony Gallegos,32,SHR,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,10,0,0,0,"['1B', '1B,3B']",5.137,2500000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
555864,Enyel Harrison,35,SIO,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,3,0,0,0,"['C,2B']",7.098,3500000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
993092,Domingo A. Taylor,24,GAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,3,0,0,0,['1B'],0.0,740000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
718058,Tanner Matos,23,TUS,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,7,0,0,0,"['RF,CF,LF']",0.098,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
532216,Ernie Parsons,28,SIO,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,1,0,0,0,"['CF,LF,RF']",1.006,770000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
308326,Caleb Harris,30,MON,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,2,0,0,0,"['3B,2B,SS,LF,RF,CF']",4.058,850000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
272757,Will Trevino,33,COR,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,8,0,0,0,"['RF,1B']",8.171,28000000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
365222,Brady Brooks,29,PAL,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0,2,0,0,0,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
794052,Josh Barlow,24,HEN,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0,0,0,0,"['CF,RF,LF']",0.0,740000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
835650,Janson Ornelas,34,BOS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0,5,0,0,0,"['C,P']",6.148,3000000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
900260,Jonah Meyer,30,SIO,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,2,0,0,0,"['CF,SS,2B']",4.114,7000000.0,NBL,['SIO'],['NBL'],2025,0,0,0,0,100,Active,0,Sioux Falls,Guanaco,0
128835,Justin Eovaldi,33,LAS,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,2,0,0,0,['C'],4.038,2050000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
115430,Teoscar Bradley,32,GAS,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,4,0,0,0,"['C,P']",7.166,4000000.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
153397,Frankie Blankenhorn,27,PAL,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,2,0,0,0,"['1B,2B,3B']",0.103,742800.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
848976,Matt Crawford,28,TEM,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0,0,5,0,0,0,"['3B,2B,1B,LF']",0.128,752500.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
893583,Jackson Daniel,31,LAS,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,2,0,0,0,['C'],0.0,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
221887,Robert Campbell,23,SEB,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,6,0,0,0,"['3B,SS,2B']",0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
441069,Chase Seager,32,CHE,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,2,0,0,0,"['LF,RF,CF']",0.132,743750.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
156524,Ian Festa,26,VIS,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,3,0,0,0,['1B'],0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
817113,Brendan Kelly,23,VIS,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,6,0,0,0,"['RF,CF']",0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
130979,Brooks Yepez,24,PAL,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,3,0,0,0,"['2B,3B,1B']",0.04,742300.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
316448,Kyle Rizzo,29,VIS,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,5,0,0,0,['C'],2.05,750900.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
465157,Ozzie Otañez,24,TUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,4,0,0,0,['CF'],0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
361958,Mason Crouse,29,WES,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,6,0,0,0,"['C,P']",0.0,740000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
36560,Jung Kilian,33,SAI,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,2,0,0,0,['CF'],12.07,37116667.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
222063,Matt Hill,36,TUS,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,5,0,0,0,['C'],0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
470301,Brendan Harper,29,SAI,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,5,0,0,0,"['2B,P,3B']",0.093,750000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
673385,Tyler Festa,25,BOS,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,7,0,0,0,['1B'],0.077,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
304799,Willson Langford,27,SEB,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,3,0,0,0,['3B'],0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
